epoch,symbol,price,spread,direction,vol_proxy
1785306245.0,R_100,840.06,0.060000000000002274,-1,1.0
1785306246.0,R_100,840.24,0.09000000000003183,1,1.0
1785306247.0,R_100,840.31,0.03499999999996817,1,1.0
1785306248.0,R_100,840.42,0.05500000000000682,1,1.0
1785306249.0,R_100,840.36,0.029999999999972715,-1,1.0
1785306250.0,R_100,840.48,0.060000000000002274,1,1.0
1785306251.0,R_100,840.44,0.01999999999998181,-1,1.0
1785306252.0,R_100,840.31,0.06500000000005457,-1,1.0
1785306253.0,R_100,840.3,0.0049999999999954525,-1,1.0
1785306254.0,R_100,840.49,0.09500000000002728,1,1.0
1785306255.0,R_100,840.36,0.06499999999999773,-1,1.0
1785306256.0,R_100,840.7,0.17000000000001592,1,1.0
1785306257.0,R_100,840.73,0.014999999999986358,1,1.0
1785306258.0,R_100,840.5,0.1150000000000091,-1,1.0
1785306259.0,R_100,840.76,0.12999999999999545,1,1.0
1785306260.0,R_100,840.79,0.014999999999986358,1,1.0
1785306261.0,R_100,840.99,0.10000000000002274,1,1.0
1785306262.0,R_100,841.09,0.05000000000001137,1,1.0
1785306263.0,R_100,841.29,0.0999999999999659,1,1.0
1785306264.0,R_100,841.28,0.0049999999999954525,-1,1.0
1785306265.0,R_100,841.29,0.0049999999999954525,1,1.0
1785306266.0,R_100,841.25,0.01999999999998181,-1,1.0
1785306267.0,R_100,841.1,0.07499999999998863,-1,1.0
1785306268.0,R_100,841.0,0.05000000000001137,-1,1.0
1785306269.0,R_100,841.01,0.0049999999999954525,1,1.0
1785306270.0,R_100,841.1,0.045000000000015916,1,1.0
1785306271.0,R_100,841.36,0.12999999999999545,1,1.0
1785306272.0,R_100,841.09,0.1349999999999909,-1,1.0
1785306273.0,R_100,840.86,0.1150000000000091,-1,1.0
1785306274.0,R_100,840.95,0.045000000000015916,1,1.0
1785306275.0,R_100,840.83,0.060000000000002274,-1,1.0
1785306276.0,R_100,840.96,0.06499999999999773,1,1.0
1785306277.0,R_100,840.76,0.10000000000002274,-1,1.0
1785306278.0,R_100,840.73,0.014999999999986358,-1,1.0
1785306279.0,R_100,840.85,0.060000000000002274,1,1.0
1785306280.0,R_100,840.94,0.045000000000015916,1,1.0
1785306281.0,R_100,840.63,0.15500000000002956,-1,1.0
1785306282.0,R_100,840.56,0.03500000000002501,-1,1.0
1785306283.0,R_100,840.73,0.08500000000003638,1,1.0
1785306284.0,R_100,840.55,0.09000000000003183,-1,1.0
1785306285.0,R_100,840.41,0.06999999999999318,-1,1.0
1785306286.0,R_100,840.17,0.12000000000000455,-1,1.0
1785306287.0,R_100,840.19,0.010000000000047748,1,1.0
1785306288.0,R_100,840.01,0.09000000000003183,-1,1.0
1785306289.0,R_100,840.21,0.10000000000002274,1,1.0
1785306290.0,R_100,840.2,0.0049999999999954525,-1,1.0
1785306291.0,R_100,840.06,0.07000000000005002,-1,1.0
1785306292.0,R_100,840.07,0.005000000000052296,1,1.0
1785306293.0,R_100,840.24,0.08499999999997954,1,1.0
1785306294.0,R_100,840.28,0.01999999999998181,1,1.0
1785306295.0,R_100,840.09,0.09499999999997044,-1,1.0
1785306296.0,R_100,839.86,0.1150000000000091,-1,1.0
1785306297.0,R_100,839.91,0.024999999999977263,1,1.0
1785306298.0,R_100,839.94,0.015000000000043201,1,1.0
1785306299.0,R_100,839.92,0.010000000000047748,-1,1.0
1785306300.0,R_100,840.0,0.040000000000020464,1,1.0
1785306301.0,R_100,839.99,0.0049999999999954525,-1,1.0
1785306302.0,R_100,840.21,0.11000000000001364,1,1.0
1785306303.0,R_100,840.09,0.060000000000002274,-1,1.0
1785306304.0,R_100,839.98,0.05500000000000682,-1,1.0
1785306305.0,R_100,839.96,0.009999999999990905,-1,1.0
1785306306.0,R_100,840.02,0.029999999999972715,1,1.0
1785306307.0,R_100,839.91,0.05500000000000682,-1,1.0
1785306308.0,R_100,839.77,0.06999999999999318,-1,1.0
1785306309.0,R_100,839.87,0.05000000000001137,1,1.0
1785306310.0,R_100,839.85,0.009999999999990905,-1,1.0
1785306311.0,R_100,839.97,0.060000000000002274,1,1.0
1785306312.0,R_100,840.18,0.10499999999996135,1,1.0
1785306313.0,R_100,840.02,0.07999999999998408,-1,1.0
1785306314.0,R_100,839.75,0.1349999999999909,-1,1.0
1785306315.0,R_100,839.73,0.009999999999990905,-1,1.0
1785306316.0,R_100,839.37,0.18000000000000682,-1,1.0
1785306317.0,R_100,839.43,0.029999999999972715,1,1.0
1785306318.0,R_100,839.58,0.07500000000004547,1,1.0
1785306319.0,R_100,839.61,0.014999999999986358,1,1.0
1785306320.0,R_100,839.56,0.025000000000034106,-1,1.0
1785306321.0,R_100,839.61,0.025000000000034106,1,1.0
1785306322.0,R_100,839.46,0.07499999999998863,-1,1.0
1785306323.0,R_100,839.5,0.01999999999998181,1,1.0
1785306324.0,R_100,839.38,0.060000000000002274,-1,1.0
1785306325.0,R_100,839.22,0.07999999999998408,-1,1.0
1785306326.0,R_100,839.15,0.03500000000002501,-1,1.0
1785306327.0,R_100,838.95,0.0999999999999659,-1,1.0
1785306328.0,R_100,838.95,0.0,0,1.0
1785306329.0,R_100,839.16,0.10499999999996135,1,1.0
1785306330.0,R_100,839.13,0.014999999999986358,-1,1.0
1785306331.0,R_100,839.22,0.045000000000015916,1,1.0
1785306332.0,R_100,839.29,0.03499999999996817,1,1.0
1785306333.0,R_100,839.22,0.03499999999996817,-1,1.0
1785306334.0,R_100,839.17,0.025000000000034106,-1,1.0
1785306335.0,R_100,838.84,0.16499999999996362,-1,1.0
1785306336.0,R_100,839.03,0.09499999999997044,1,1.0
1785306337.0,R_100,838.98,0.024999999999977263,-1,1.0
1785306338.0,R_100,839.01,0.014999999999986358,1,1.0
1785306339.0,R_100,839.05,0.01999999999998181,1,1.0
1785306340.0,R_100,839.08,0.015000000000043201,1,1.0
1785306341.0,R_100,838.72,0.18000000000000682,-1,1.0
1785306342.0,R_100,838.51,0.10500000000001819,-1,1.0
1785306343.0,R_100,838.47,0.01999999999998181,-1,1.0
1785306344.0,R_100,838.53,0.029999999999972715,1,1.0
1785306345.0,R_100,838.49,0.01999999999998181,-1,1.0
1785306346.0,R_100,838.46,0.014999999999986358,-1,1.0
1785306347.0,R_100,838.54,0.03999999999996362,1,1.0
1785306348.0,R_100,838.52,0.009999999999990905,-1,1.0
1785306349.0,R_100,838.34,0.08999999999997499,-1,1.0
1785306350.0,R_100,838.52,0.08999999999997499,1,1.0
1785306351.0,R_100,838.4,0.060000000000002274,-1,1.0
1785306352.0,R_100,838.18,0.11000000000001364,-1,1.0
1785306353.0,R_100,838.3,0.060000000000002274,1,1.0
1785306354.0,R_100,838.27,0.014999999999986358,-1,1.0
1785306355.0,R_100,838.25,0.009999999999990905,-1,1.0
1785306356.0,R_100,838.46,0.10500000000001819,1,1.0
1785306357.0,R_100,838.73,0.1349999999999909,1,1.0
1785306358.0,R_100,838.77,0.01999999999998181,1,1.0
1785306359.0,R_100,838.92,0.07499999999998863,1,1.0
1785306360.0,R_100,838.91,0.0049999999999954525,-1,1.0
1785306361.0,R_100,839.05,0.06999999999999318,1,1.0
1785306362.0,R_100,839.11,0.03000000000002956,1,1.0
1785306363.0,R_100,839.01,0.05000000000001137,-1,1.0
1785306364.0,R_100,839.22,0.10500000000001819,1,1.0
1785306365.0,R_100,839.05,0.08500000000003638,-1,1.0
1785306366.0,R_100,839.08,0.015000000000043201,1,1.0
1785306367.0,R_100,838.9,0.09000000000003183,-1,1.0
1785306368.0,R_100,838.83,0.03499999999996817,-1,1.0
1785306369.0,R_100,838.63,0.10000000000002274,-1,1.0
1785306370.0,R_100,838.56,0.03500000000002501,-1,1.0
1785306371.0,R_100,838.49,0.03499999999996817,-1,1.0
1785306372.0,R_100,838.61,0.060000000000002274,1,1.0
1785306373.0,R_100,838.62,0.0049999999999954525,1,1.0
1785306374.0,R_100,838.76,0.06999999999999318,1,1.0
1785306375.0,R_100,838.46,0.14999999999997726,-1,1.0
1785306376.0,R_100,838.57,0.05500000000000682,1,1.0
1785306377.0,R_100,838.43,0.07000000000005002,-1,1.0
1785306378.0,R_100,838.33,0.049999999999954525,-1,1.0
1785306379.0,R_100,838.26,0.03500000000002501,-1,1.0
1785306380.0,R_100,838.11,0.07499999999998863,-1,1.0
1785306381.0,R_100,838.09,0.009999999999990905,-1,1.0
1785306382.0,R_100,837.84,0.125,-1,1.0
1785306383.0,R_100,837.92,0.03999999999996362,1,1.0
1785306384.0,R_100,838.03,0.05500000000000682,1,1.0
1785306385.0,R_100,838.01,0.009999999999990905,-1,1.0
1785306386.0,R_100,838.18,0.08499999999997954,1,1.0
1785306387.0,R_100,838.23,0.025000000000034106,1,1.0
1785306388.0,R_100,838.2,0.014999999999986358,-1,1.0
1785306389.0,R_100,838.34,0.06999999999999318,1,1.0
1785306390.0,R_100,838.3,0.020000000000038654,-1,1.0
1785306391.0,R_100,838.21,0.04499999999995907,-1,1.0
1785306392.0,R_100,838.09,0.060000000000002274,-1,1.0
1785306393.0,R_100,838.2,0.05500000000000682,1,1.0
1785306394.0,R_100,838.25,0.024999999999977263,1,1.0
1785306395.0,R_100,838.2,0.024999999999977263,-1,1.0
1785306396.0,R_100,838.3,0.049999999999954525,1,1.0
1785306397.0,R_100,838.3,0.0,0,1.0
1785306398.0,R_100,838.4,0.05000000000001137,1,1.0
1785306399.0,R_100,838.48,0.040000000000020464,1,1.0
1785306400.0,R_100,838.46,0.009999999999990905,-1,1.0
1785306401.0,R_100,838.43,0.015000000000043201,-1,1.0
1785306402.0,R_100,838.57,0.07000000000005002,1,1.0
1785306403.0,R_100,838.63,0.029999999999972715,1,1.0
1785306404.0,R_100,838.85,0.11000000000001364,1,1.0
1785306405.0,R_100,838.8,0.025000000000034106,-1,1.0
1785306406.0,R_100,838.66,0.06999999999999318,-1,1.0
1785306407.0,R_100,838.8,0.06999999999999318,1,1.0
1785306408.0,R_100,838.93,0.06499999999999773,1,1.0
1785306409.0,R_100,839.23,0.1500000000000341,1,1.0
1785306410.0,R_100,839.3,0.03499999999996817,1,1.0
1785306411.0,R_100,839.51,0.10500000000001819,1,1.0
1785306412.0,R_100,839.35,0.07999999999998408,-1,1.0
1785306413.0,R_100,839.52,0.08499999999997954,1,1.0
1785306414.0,R_100,839.66,0.06999999999999318,1,1.0
1785306415.0,R_100,839.72,0.03000000000002956,1,1.0
1785306416.0,R_100,839.81,0.04499999999995907,1,1.0
1785306417.0,R_100,839.92,0.05500000000000682,1,1.0
1785306418.0,R_100,839.69,0.11499999999995225,-1,1.0
1785306419.0,R_100,839.93,0.1199999999999477,1,1.0
1785306420.0,R_100,839.9,0.014999999999986358,-1,1.0
1785306421.0,R_100,840.01,0.05500000000000682,1,1.0
1785306422.0,R_100,840.21,0.10000000000002274,1,1.0
1785306423.0,R_100,840.23,0.009999999999990905,1,1.0
1785306424.0,R_100,840.3,0.03499999999996817,1,1.0
1785306425.0,R_100,840.17,0.06499999999999773,-1,1.0
1785306426.0,R_100,839.91,0.12999999999999545,-1,1.0
1785306427.0,R_100,839.93,0.009999999999990905,1,1.0
1785306428.0,R_100,839.76,0.08499999999997954,-1,1.0
1785306429.0,R_100,839.74,0.009999999999990905,-1,1.0
1785306430.0,R_100,839.78,0.01999999999998181,1,1.0
1785306431.0,R_100,839.73,0.024999999999977263,-1,1.0
1785306432.0,R_100,839.83,0.05000000000001137,1,1.0
1785306433.0,R_100,839.93,0.049999999999954525,1,1.0
1785306434.0,R_100,840.15,0.11000000000001364,1,1.0
1785306435.0,R_100,840.3,0.07499999999998863,1,1.0
1785306436.0,R_100,840.1,0.0999999999999659,-1,1.0
1785306437.0,R_100,840.03,0.03500000000002501,-1,1.0
1785306438.0,R_100,839.72,0.15499999999997272,-1,1.0
1785306439.0,R_100,839.67,0.025000000000034106,-1,1.0
1785306440.0,R_100,839.8,0.06499999999999773,1,1.0
1785306441.0,R_100,839.82,0.010000000000047748,1,1.0
1785306442.0,R_100,839.7,0.060000000000002274,-1,1.0
1785306443.0,R_100,839.83,0.06499999999999773,1,1.0
1785306444.0,R_100,839.97,0.06999999999999318,1,1.0
1785306445.0,R_100,839.82,0.07499999999998863,-1,1.0
1785306446.0,R_100,839.97,0.07499999999998863,1,1.0
1785306447.0,R_100,840.05,0.03999999999996362,1,1.0
1785306448.0,R_100,839.98,0.03499999999996817,-1,1.0
1785306449.0,R_100,839.97,0.0049999999999954525,-1,1.0
1785306450.0,R_100,839.8,0.08500000000003638,-1,1.0
1785306451.0,R_100,839.71,0.04499999999995907,-1,1.0
1785306452.0,R_100,839.65,0.03000000000002956,-1,1.0
1785306453.0,R_100,839.69,0.020000000000038654,1,1.0
1785306454.0,R_100,839.7,0.0049999999999954525,1,1.0
1785306455.0,R_100,839.75,0.024999999999977263,1,1.0
1785306456.0,R_100,839.74,0.0049999999999954525,-1,1.0
1785306457.0,R_100,839.66,0.040000000000020464,-1,1.0
1785306458.0,R_100,839.7,0.020000000000038654,1,1.0
1785306459.0,R_100,839.46,0.12000000000000455,-1,1.0
1785306460.0,R_100,839.53,0.03499999999996817,1,1.0
1785306461.0,R_100,839.64,0.05500000000000682,1,1.0
1785306462.0,R_100,839.77,0.06499999999999773,1,1.0
1785306463.0,R_100,839.6,0.08499999999997954,-1,1.0
1785306464.0,R_100,839.69,0.045000000000015916,1,1.0
1785306465.0,R_100,839.71,0.009999999999990905,1,1.0
1785306466.0,R_100,839.82,0.05500000000000682,1,1.0
1785306467.0,R_100,839.79,0.015000000000043201,-1,1.0
1785306468.0,R_100,840.04,0.125,1,1.0
1785306469.0,R_100,839.7,0.16999999999995907,-1,1.0
1785306470.0,R_100,839.62,0.040000000000020464,-1,1.0
1785306471.0,R_100,839.74,0.060000000000002274,1,1.0
1785306472.0,R_100,839.67,0.03500000000002501,-1,1.0
1785306473.0,R_100,839.61,0.029999999999972715,-1,1.0
1785306474.0,R_100,839.57,0.01999999999998181,-1,1.0
1785306475.0,R_100,839.53,0.020000000000038654,-1,1.0
1785306476.0,R_100,839.67,0.06999999999999318,1,1.0
1785306477.0,R_100,839.62,0.024999999999977263,-1,1.0
1785306478.0,R_100,839.49,0.06499999999999773,-1,1.0
1785306479.0,R_100,839.56,0.03499999999996817,1,1.0
1785306480.0,R_100,839.34,0.1099999999999568,-1,1.0
1785306481.0,R_100,839.18,0.08000000000004093,-1,1.0
1785306482.0,R_100,838.99,0.09499999999997044,-1,1.0
1785306483.0,R_100,839.06,0.03499999999996817,1,1.0
1785306484.0,R_100,838.82,0.1199999999999477,-1,1.0
1785306485.0,R_100,838.9,0.03999999999996362,1,1.0
1785306486.0,R_100,838.79,0.05500000000000682,-1,1.0
1785306487.0,R_100,838.52,0.1349999999999909,-1,1.0
1785306488.0,R_100,838.52,0.0,0,1.0
1785306489.0,R_100,838.39,0.06499999999999773,-1,1.0
1785306490.0,R_100,838.4,0.0049999999999954525,1,1.0
1785306491.0,R_100,838.53,0.06499999999999773,1,1.0
1785306492.0,R_100,838.78,0.125,1,1.0
1785306493.0,R_100,838.82,0.020000000000038654,1,1.0
1785306494.0,R_100,838.78,0.020000000000038654,-1,1.0
1785306495.0,R_100,838.55,0.1150000000000091,-1,1.0
1785306496.0,R_100,838.45,0.049999999999954525,-1,1.0
1785306497.0,R_100,838.48,0.014999999999986358,1,1.0
1785306498.0,R_100,838.26,0.11000000000001364,-1,1.0
1785306499.0,R_100,838.05,0.10500000000001819,-1,1.0
1785306500.0,R_100,837.91,0.06999999999999318,-1,1.0
1785306501.0,R_100,837.77,0.06999999999999318,-1,1.0
1785306502.0,R_100,837.75,0.009999999999990905,-1,1.0
1785306503.0,R_100,837.81,0.029999999999972715,1,1.0
1785306504.0,R_100,837.73,0.03999999999996362,-1,1.0
1785306505.0,R_100,837.86,0.06499999999999773,1,1.0
1785306506.0,R_100,837.63,0.1150000000000091,-1,1.0
1785306507.0,R_100,837.58,0.024999999999977263,-1,1.0
1785306508.0,R_100,837.67,0.04499999999995907,1,1.0
1785306509.0,R_100,837.38,0.1449999999999818,-1,1.0
1785306510.0,R_100,837.38,0.0,0,1.0
1785306511.0,R_100,837.5,0.060000000000002274,1,1.0
1785306512.0,R_100,837.73,0.1150000000000091,1,1.0
1785306513.0,R_100,838.02,0.1449999999999818,1,1.0
1785306514.0,R_100,837.8,0.11000000000001364,-1,1.0
1785306515.0,R_100,837.69,0.05499999999994998,-1,1.0
1785306516.0,R_100,837.78,0.04499999999995907,1,1.0
1785306517.0,R_100,837.85,0.03500000000002501,1,1.0
1785306518.0,R_100,838.01,0.07999999999998408,1,1.0
1785306519.0,R_100,837.87,0.06999999999999318,-1,1.0
1785306520.0,R_100,837.98,0.05500000000000682,1,1.0
1785306521.0,R_100,837.84,0.06999999999999318,-1,1.0
1785306522.0,R_100,837.96,0.060000000000002274,1,1.0
1785306523.0,R_100,838.07,0.05500000000000682,1,1.0
1785306524.0,R_100,838.14,0.03499999999996817,1,1.0
1785306525.0,R_100,838.32,0.09000000000003183,1,1.0
1785306526.0,R_100,838.3,0.010000000000047748,-1,1.0
1785306527.0,R_100,838.33,0.015000000000043201,1,1.0
1785306528.0,R_100,838.38,0.024999999999977263,1,1.0
1785306529.0,R_100,838.39,0.0049999999999954525,1,1.0
1785306530.0,R_100,838.51,0.060000000000002274,1,1.0
1785306531.0,R_100,838.55,0.01999999999998181,1,1.0
1785306532.0,R_100,838.56,0.0049999999999954525,1,1.0
1785306533.0,R_100,838.31,0.125,-1,1.0
1785306534.0,R_100,838.31,0.0,0,1.0
1785306535.0,R_100,838.27,0.01999999999998181,-1,1.0
1785306536.0,R_100,838.18,0.045000000000015916,-1,1.0
1785306537.0,R_100,838.2,0.010000000000047748,1,1.0
1785306538.0,R_100,838.13,0.03500000000002501,-1,1.0
1785306539.0,R_100,838.01,0.060000000000002274,-1,1.0
1785306540.0,R_100,838.16,0.07499999999998863,1,1.0
1785306541.0,R_100,837.93,0.1150000000000091,-1,1.0
1785306542.0,R_100,837.7,0.11499999999995225,-1,1.0
1785306543.0,R_100,837.76,0.029999999999972715,1,1.0
1785306544.0,R_100,837.86,0.05000000000001137,1,1.0
1785306545.0,R_100,837.84,0.009999999999990905,-1,1.0
1785306546.0,R_100,837.88,0.01999999999998181,1,1.0
1785306547.0,R_100,838.02,0.06999999999999318,1,1.0
1785306548.0,R_100,837.96,0.029999999999972715,-1,1.0
1785306549.0,R_100,838.19,0.1150000000000091,1,1.0
1785306550.0,R_100,838.05,0.07000000000005002,-1,1.0
1785306551.0,R_100,838.0,0.024999999999977263,-1,1.0
1785306552.0,R_100,838.07,0.03500000000002501,1,1.0
1785306553.0,R_100,838.17,0.049999999999954525,1,1.0
1785306554.0,R_100,837.85,0.15999999999996817,-1,1.0
1785306555.0,R_100,837.72,0.06499999999999773,-1,1.0
1785306556.0,R_100,837.62,0.05000000000001137,-1,1.0
1785306557.0,R_100,837.64,0.009999999999990905,1,1.0
1785306558.0,R_100,837.68,0.01999999999998181,1,1.0
1785306559.0,R_100,837.68,0.0,0,1.0
1785306560.0,R_100,837.55,0.06499999999999773,-1,1.0
1785306561.0,R_100,837.63,0.040000000000020464,1,1.0
1785306562.0,R_100,837.81,0.08999999999997499,1,1.0
1785306563.0,R_100,837.75,0.029999999999972715,-1,1.0
1785306564.0,R_100,838.03,0.13999999999998636,1,1.0
1785306565.0,R_100,838.08,0.025000000000034106,1,1.0
1785306566.0,R_100,838.06,0.010000000000047748,-1,1.0
1785306567.0,R_100,838.2,0.07000000000005002,1,1.0
1785306568.0,R_100,838.32,0.060000000000002274,1,1.0
1785306569.0,R_100,838.58,0.12999999999999545,1,1.0
1785306570.0,R_100,838.58,0.0,0,1.0
1785306571.0,R_100,838.5,0.040000000000020464,-1,1.0
1785306572.0,R_100,838.4,0.05000000000001137,-1,1.0
1785306573.0,R_100,838.39,0.0049999999999954525,-1,1.0
1785306574.0,R_100,838.69,0.1500000000000341,1,1.0
1785306575.0,R_100,838.77,0.03999999999996362,1,1.0
1785306576.0,R_100,838.86,0.045000000000015916,1,1.0
1785306577.0,R_100,838.83,0.014999999999986358,-1,1.0
1785306578.0,R_100,839.02,0.09499999999997044,1,1.0
1785306579.0,R_100,838.98,0.01999999999998181,-1,1.0
1785306580.0,R_100,838.84,0.06999999999999318,-1,1.0
1785306581.0,R_100,838.88,0.01999999999998181,1,1.0
1785306582.0,R_100,839.11,0.1150000000000091,1,1.0
1785306583.0,R_100,839.17,0.029999999999972715,1,1.0
1785306584.0,R_100,839.64,0.23500000000001364,1,1.0
1785306585.0,R_100,839.65,0.0049999999999954525,1,1.0
1785306586.0,R_100,839.47,0.08999999999997499,-1,1.0
1785306587.0,R_100,839.53,0.029999999999972715,1,1.0
1785306588.0,R_100,839.32,0.10499999999996135,-1,1.0
1785306589.0,R_100,839.23,0.045000000000015916,-1,1.0
1785306590.0,R_100,839.19,0.01999999999998181,-1,1.0
1785306591.0,R_100,839.12,0.03500000000002501,-1,1.0
1785306592.0,R_100,839.27,0.07499999999998863,1,1.0
1785306593.0,R_100,839.14,0.06499999999999773,-1,1.0
1785306594.0,R_100,839.01,0.06499999999999773,-1,1.0
1785306595.0,R_100,839.0,0.0049999999999954525,-1,1.0
1785306596.0,R_100,839.18,0.08999999999997499,1,1.0
1785306597.0,R_100,838.97,0.10499999999996135,-1,1.0
1785306598.0,R_100,838.97,0.0,0,1.0
1785306599.0,R_100,839.16,0.09499999999997044,1,1.0
1785306600.0,R_100,839.08,0.03999999999996362,-1,1.0
1785306601.0,R_100,838.98,0.05000000000001137,-1,1.0
1785306602.0,R_100,839.15,0.08499999999997954,1,1.0
1785306603.0,R_100,839.21,0.03000000000002956,1,1.0
1785306604.0,R_100,839.16,0.025000000000034106,-1,1.0
1785306605.0,R_100,839.05,0.05500000000000682,-1,1.0
1785306606.0,R_100,838.82,0.11499999999995225,-1,1.0
1785306607.0,R_100,838.65,0.08500000000003638,-1,1.0
1785306608.0,R_100,838.71,0.03000000000002956,1,1.0
1785306609.0,R_100,838.91,0.0999999999999659,1,1.0
1785306610.0,R_100,838.9,0.0049999999999954525,-1,1.0
1785306611.0,R_100,838.88,0.009999999999990905,-1,1.0
1785306612.0,R_100,838.95,0.03500000000002501,1,1.0
1785306613.0,R_100,838.77,0.09000000000003183,-1,1.0
1785306614.0,R_100,838.68,0.045000000000015916,-1,1.0
1785306615.0,R_100,838.54,0.06999999999999318,-1,1.0
1785306616.0,R_100,838.58,0.020000000000038654,1,1.0
1785306617.0,R_100,838.65,0.03499999999996817,1,1.0
1785306618.0,R_100,838.45,0.0999999999999659,-1,1.0
1785306619.0,R_100,838.53,0.03999999999996362,1,1.0
1785306620.0,R_100,838.48,0.024999999999977263,-1,1.0
1785306621.0,R_100,838.42,0.03000000000002956,-1,1.0
1785306622.0,R_100,838.31,0.05500000000000682,-1,1.0
